0.1787271946668625
218,15,0.1040976271033287
19,71,0.10402529686689377
25,99,0.10385357588529587
276,46,0.10383348166942596
42,67,0.10383018851280212
36,103,0.10381854325532913
324,88,0.10379180312156677
231,28,0.10377024114131927
31,44,0.10375718027353287
31,20,0.10370219498872757
225,105,0.1036965399980545
218,69,0.10368677228689194
159,56,0.1036389023065567
15,39,0.1036149188876152
232,88,0.10356605052947998
77,42,0.10347822308540344
2,60,0.10340482741594315
167,105,0.10337629169225693
82,42,0.10336790978908539
177,13,0.10324022173881531
35,9,0.10312436521053314
227,75,0.10289037972688675
58,9,0.10286619514226913
158,66,0.10286282002925873
60,53,0.10286062210798264
197,1,0.10285115987062454
58,78,0.10277337580919266
71,75,0.10268588364124298
235,27,0.10267230868339539
196,78,0.10263675451278687
223,9,0.10261442512273788
328,64,0.10258956998586655
101,51,0.10258573293685913
136,88,0.10255564749240875
7,20,0.10249979048967361
222,6,0.10249610990285873
24,24,0.10248009115457535
25,39,0.10247546434402466
194,75,0.10238979756832123
279,105,0.10237529873847961
322,80,0.10217604786157608
324,94,0.10214658081531525
59,98,0.10212117433547974
173,77,0.1020101010799408
218,49,0.10193905234336853
261,88,0.10192225128412247
15,74,0.10189469903707504
279,1,0.10187732428312302
210,94,0.10185685008764267
321,16,0.10184129327535629
32,11,0.10180491954088211
269,28,0.1018042266368866
207,79,0.1017458587884903
135,43,0.101677305996418
289,80,0.10166583210229874
149,43,0.10166489332914352
38,26,0.10165087133646011
231,11,0.10164658725261688
145,54,0.10162942111492157
34,93,0.10156457126140594
271,81,0.10153727978467941
49,17,0.10150633007287979
177,95,0.10146816074848175
216,53,0.1014045923948288
244,5,0.10119789093732834
240,10,0.10109122097492218
308,59,0.10103819519281387
154,105,0.10097344219684601
147,67,0.10096786171197891
46,63,0.10094650089740753
90,21,0.10089834779500961
273,38,0.10073617845773697
280,28,0.1006617546081543
270,52,0.10040123760700226
172,110,0.10035920888185501
147,61,0.10030566900968552
59,109,0.10029757767915726
271,96,0.1002630740404129
329,30,0.100221186876297
101,9,0.10020944476127625
152,20,0.10019027441740036
